Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
32898912	2018-06-01	North Korea	NA	North Korea	Engage in negotiation	046	7	Mike Pompeo	Government,Executive,Foreign Ministry	United States	47407932	5	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32898911	2018-06-01	Mike Pompeo	Government,Executive,Foreign Ministry	United States	Engage in negotiation	046	7	North Korea	NA	North Korea	47407932	5	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32899027	2018-06-01	North Korea	NA	North Korea	Engage in negotiation	046	7	South Korea	NA	South Korea	47407933	5	Korea Times	Panmunjom	NA	Gyeonggi Province	South Korea	37.9399	126.708
32899026	2018-06-01	South Korea	NA	South Korea	Engage in negotiation	046	7	North Korea	NA	North Korea	47407933	5	Korea Times	Panmunjom	NA	Gyeonggi Province	South Korea	37.9399	126.708
32899028	2018-06-01	Police (China)	Government,Police	China	Arrest, detain, or charge with legal action	173	-5	Criminal (China)	Criminals / Gangs,Dissident	China	47407939	3	Korea Times	Jeju	NA	Jeju-teukbyeoljachido	South Korea	33.5097	126.522
32899029	2018-06-01	Police (China)	Government,Police	China	Arrest, detain, or charge with legal action	173	-5	Citizen (China)	Social,General Population / Civilian / Social	China	47407939	3	Korea Times	Jeju	NA	Jeju-teukbyeoljachido	South Korea	33.5097	126.522
32896344	2018-06-01	Donald Trump	Government,Executive Office,Executive	United States	Accuse	112	-2	North Korea	NA	North Korea	47407940	4	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32899033	2018-06-01	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	Express intent to meet or negotiate	036	4	Donald Trump	Government,Executive Office,Executive	United States	47407943	2	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32899035	2018-06-01	China	NA	China	Express intent to meet or negotiate	036	4	Vladimir Putin	Government,Executive Office,Elite,Executive,Ideological,(National) Major Party,Parties,Center Right	Russian Federation	47407943	3	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32899038	2018-06-01	China	NA	China	Meet at a 'third' location	044	2.5	Sergey Viktorovich Lavrov	Government,Cabinet,Executive,Ideological,(National) Major Party,Parties,Center Right,Foreign Ministry	Russian Federation	47407943	3	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32899041	2018-06-01	Sergey Viktorovich Lavrov	Government,Cabinet,Executive,Ideological,(National) Major Party,Parties,Center Right,Foreign Ministry	Russian Federation	Meet at a 'third' location	044	2.5	China	NA	China	47407943	3	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32899032	2018-06-01	Korean Central News Agency	Executive,Government,State Media,Information / Communication / Transparency Ministry	North Korea	Make statement	010	0	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	47407943	4	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32899040	2018-06-01	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	Consult	040	1	Envoy (Russia)	Government,Foreign Ministry,Executive	Russian Federation	47407943	5	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32899039	2018-06-01	Russia	NA	Russian Federation	Praise or endorse	051	3.4	North Korea	NA	North Korea	47407943	5	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32899036	2018-06-01	Envoy (Russia)	Government,Foreign Ministry,Executive	Russian Federation	Consult	040	1	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	47407943	5	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32899037	2018-06-01	G7	International Government Organization,Global,Global Economic/Financial/Trade IGOs	NA	Make a visit	042	1.9	Canada	NA	Canada	47407943	6	Korea Times	NA	NA	NA	Canada	45.4112	-75.6981
32899042	2018-06-01	Canada	NA	Canada	Host a visit	043	2.8	G7	International Government Organization,Global,Global Economic/Financial/Trade IGOs	NA	47407943	6	Korea Times	NA	NA	NA	Canada	45.4112	-75.6981
32899031	2018-06-01	Moon Jae-in	Executive,Government,Executive Office	South Korea	Make an appeal or request	020	3	Kim Dong Yeon	NA	NA	47407944	1	Korea Times	NA	NA	NA	South Korea	37.5683	126.978
32898916	2018-06-01	Kim Yong-chol	Government	North Korea	Consult	040	1	Mike Pompeo	Government,Executive,Foreign Ministry	United States	47407946	5	Korea Times	New York City	NA	state of New York	United States	40.7143	-74.006
32898915	2018-06-01	Mike Pompeo	Government,Executive,Foreign Ministry	United States	Consult	040	1	Kim Yong-chol	Government	North Korea	47407946	5	Korea Times	New York City	NA	state of New York	United States	40.7143	-74.006
32898913	2018-06-01	Kim Yong-chol	Government	North Korea	Express intent to meet or negotiate	036	4	United States	NA	United States	47407946	6	Korea Times	Pyongyang	NA	P'yongyang-si	North Korea	39.0339	125.754
32896348	2018-06-01	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	Sign formal agreement	057	8	Moon Jae-in	Executive,Government,Executive Office	South Korea	47407947	2	Korea Times	Seoul	NA	Seoul-teukbyeolsi	South Korea	37.5683	126.978
32896347	2018-06-01	Moon Jae-in	Executive,Government,Executive Office	South Korea	Sign formal agreement	057	8	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	47407947	2	Korea Times	Seoul	NA	Seoul-teukbyeolsi	South Korea	37.5683	126.978
32899097	2018-06-01	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	Sign formal agreement	057	8	Moon Jae-in	Executive,Government,Executive Office	South Korea	47407948	4	Korea Times	NA	NA	NA	North Korea	39.0339	125.754
32898917	2018-06-01	Moon Jae-in	Executive,Government,Executive Office	South Korea	Sign formal agreement	057	8	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	47407948	4	Korea Times	NA	NA	NA	South Korea	37.5683	126.978
32896462	2018-06-01	Citizen (Malaysia)	Social,General Population / Civilian / Social	Malaysia	Praise or endorse	051	3.4	Mahathir Mohamad	Executive,Elite,Executive Office,Government	Malaysia	47408235	2	Al Jazeera English	NA	NA	NA	Malaysia	3.14309	101.687
32900492	2018-06-01	Head of Government (United States)	Government,Executive Office,Executive	United States	Express intent to meet or negotiate	036	4	North Korea	NA	North Korea	47408236	1	Al Jazeera English	NA	NA	NA	United States	38.8951	-77.0364
32900495	2018-06-01	Kim Yong-chol	Government	North Korea	Make a visit	042	1.9	Donald Trump	Government,Executive Office,Executive	United States	47408236	3	Al Jazeera English	NA	NA	Washington D.C.	United States	38.9171	-77.0003
32900493	2018-06-01	Donald Trump	Government,Executive Office,Executive	United States	Host a visit	043	2.8	Kim Yong-chol	Government	North Korea	47408236	3	Al Jazeera English	NA	NA	Washington D.C.	United States	38.9171	-77.0003
32900494	2018-06-01	Donald Trump	Government,Executive Office,Executive	United States	Praise or endorse	051	3.4	Kim Yong-chol	Government	North Korea	47408236	3	Al Jazeera English	NA	NA	Washington D.C.	United States	38.9171	-77.0003
32899143	2018-06-01	North Korea	NA	North Korea	Engage in negotiation	046	7	Donald Trump	Government,Executive Office,Executive	United States	47408317	2	Al Jazeera English	NA	NA	NA	North Korea	39.0339	125.754
32899145	2018-06-01	Donald Trump	Government,Executive Office,Executive	United States	Engage in negotiation	046	7	North Korea	NA	North Korea	47408317	2	Al Jazeera English	NA	NA	NA	United States	38.8951	-77.0364
32899142	2018-06-01	Kim Yong-chol	Government	North Korea	Make a visit	042	1.9	United States	NA	United States	47408317	5	Al Jazeera English	New York City	NA	state of New York	United States	40.7143	-74.006
32899144	2018-06-01	Kim Yong-chol	Government	North Korea	Engage in negotiation	046	7	Cabinet / Council of Ministers / Advisors (United States)	Government,Cabinet,Executive	United States	47408317	5	Al Jazeera English	New York City	NA	state of New York	United States	40.7143	-74.006
32899147	2018-06-01	United States	NA	United States	Host a visit	043	2.8	Kim Yong-chol	Government	North Korea	47408317	5	Al Jazeera English	New York City	NA	state of New York	United States	40.7143	-74.006
32899146	2018-06-01	Cabinet / Council of Ministers / Advisors (United States)	Government,Cabinet,Executive	United States	Engage in negotiation	046	7	Kim Yong-chol	Government	North Korea	47408317	5	Al Jazeera English	New York City	NA	state of New York	United States	40.7143	-74.006
32896480	2018-06-01	High Ranking Military Personnel (United Arab Emirates)	Government,Military	United Arab Emirates	Make statement	010	0	United Arab Emirates	NA	United Arab Emirates	47408386	3	Al Jazeera English	Abu Dhabi	NA	Abu Zaby	United Arab Emirates	24.4667	54.3667
32896477	2018-06-01	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	Engage in negotiation	046	7	Donald Trump	Government,Executive Office,Executive	United States	47408387	2	Al Jazeera English	NA	NA	NA	North Korea	39.0339	125.754
32896476	2018-06-01	Donald Trump	Government,Executive Office,Executive	United States	Engage in negotiation	046	7	Kim Jong-Un	Elite,Executive,Government,Executive Office,(National) Major Party,Parties,Government Major Party (In Government)	North Korea	47408387	2	Al Jazeera English	NA	NA	NA	United States	38.8951	-77.0364
32896475	2018-06-01	Donald Trump	Government,Executive Office,Executive	United States	Express intent to meet or negotiate	036	4	Singapore	NA	Singapore	47408387	2	Al Jazeera English	NA	NA	NA	United States	38.8951	-77.0364
32899259	2018-06-01	Al Jazeera	Social,Executive,Television News,News,Government,Media,State Media,Information / Communication / Transparency Ministry	Qatar	Discuss by telephone	041	1	Donald Trump	Government,Executive Office,Executive	United States	47408389	5	Al Jazeera English	NA	NA	NA	Qatar	25.2793	51.5224
32899260	2018-06-01	Donald Trump	Government,Executive Office,Executive	United States	Discuss by telephone	041	1	Al Jazeera	Social,Executive,Television News,News,Government,Media,State Media,Information / Communication / Transparency Ministry	Qatar	47408389	5	Al Jazeera English	NA	NA	NA	United States	38.8951	-77.0364
32896587	2018-06-01	Delcy Rodríguez	Government,Legislative / Parliamentary	Venezuela	Make statement	010	0	Activist (Venezuela)	Nongovernmental Organization (International),Human Rights IGOs,Nongovernmental Organizations / Activists,Human Rights NGOs	Venezuela	47408390	4	Al Jazeera English	San Cristobal	NA	Estado Tachira	Venezuela	7.76694	-72.225
32896481	2018-06-01	Ukraine	NA	Ukraine	Praise or endorse	051	3.4	Media Personnel (Russia)	Media,Social	Russian Federation	47408391	5	Al Jazeera English	Kiev	NA	Misto Kyyiv	Ukraine	50.4547	30.5238
32896484	2018-06-01	Saudi Arabia	NA	Saudi Arabia	Threaten with military force	138	-7	France	NA	France	47408392	2	Al Jazeera English	NA	NA	NA	France	48.8534	2.3486
32896483	2018-06-01	Salman bin Abdulaziz al-Saud	Government,Executive Office,Executive,Elite	Saudi Arabia	Make pessimistic comment	012	-0.4	Qatar	NA	Qatar	47408392	3	Al Jazeera English	Doha	NA	Baladiyat ad Dawhah	Qatar	25.2793	51.5224
32896482	2018-06-01	Salman bin Abdulaziz al-Saud	Government,Executive Office,Executive,Elite	Saudi Arabia	Make pessimistic comment	012	-0.4	Russia	NA	Russian Federation	47408392	3	Al Jazeera English	Moscow	NA	Moskva	Russian Federation	55.7522	37.6156
32899344	2018-06-01	UN Security Council	International Government Organization,Global,Global Diplomatic IGOs,Global Defense / Security IGOs	NA	Reject	120	-4	Hamas	Muslim,Dissident,International Religious,(National) Major Party,Parties,Nongovernmental Organization (International)	Occupied Palestinian Territory	47408393	1	Al Jazeera English	Gaza	NA	Gaza Strip	Occupied Palestinian Territory	31.5	34.4667
32899158	2018-06-01	Kuwait	NA	Kuwait	Praise or endorse	051	3.4	Hamas	Muslim,Dissident,International Religious,(National) Major Party,Parties,Nongovernmental Organization (International)	Occupied Palestinian Territory	47408393	2	Al Jazeera English	NA	NA	Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
32899159	2018-06-01	United States	NA	United States	Criticize or denounce	111	-2	UN Security Council	International Government Organization,Global,Global Diplomatic IGOs,Global Defense / Security IGOs	NA	47408393	2	Al Jazeera English	NA	NA	Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
32899347	2018-06-01	Citizen (Indonesia)	General Population / Civilian / Social,Social	Indonesia	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified	NA	47408509	6	Israel Faxx	Jakarta	NA	Daerah Khusus Ibukota Jakarta	Indonesia	-6.21462	106.845
32896491	2018-06-01	Avigdor Lieberman	Ideological,Elite,Government,Center Right,(National) Major Party,Parties,Jews,Defense / Security Ministry,Legislative / Parliamentary,Executive,Unicameral,International Ethnic,Transportation Ministry	Israel	Engage in negotiation	046	7	Sergey Kuzhugetovich Shoygu	Government,Social,Executive,National Ethnic Minority,National Ethnic,Defense / Security Ministry	Russian Federation	47408511	4	Israel Faxx	Moscow	NA	Moskva	Russian Federation	55.7522	37.6156
32896492	2018-06-01	Sergey Kuzhugetovich Shoygu	Government,Social,Executive,National Ethnic Minority,National Ethnic,Defense / Security Ministry	Russian Federation	Engage in negotiation	046	7	Avigdor Lieberman	Ideological,Elite,Government,Center Right,(National) Major Party,Parties,Jews,Defense / Security Ministry,Legislative / Parliamentary,Executive,Unicameral,International Ethnic,Transportation Ministry	Israel	47408511	4	Israel Faxx	Moscow	NA	Moskva	Russian Federation	55.7522	37.6156
32899348	2018-06-01	Israel	NA	Israel	Accuse	112	-2	Hamas	Muslim,Dissident,International Religious,(National) Major Party,Parties,Nongovernmental Organization (International)	Occupied Palestinian Territory	47408512	5	Israel Faxx	NA	NA	NA	Israel	31.779	35.2253
32899505	2018-06-01	Cyril Ramaphosa	Executive,Executive Office,Government Major Party (In Government),Ideological,Social,Elite,Government,Far Left,Parties,(National) Major Party,Consulting / Financial Services Business,Management / Budget / Planning / Organization Ministry,Business	South Africa	Apologize	055	7	Archbishop (South Africa)	Social,National Religious	South Africa	47408932	4	Daily Dispatch	NA	NA	Province of the Western Cape	South Africa	-34	20
32899741	2018-06-01	Associate Justice (Philippines)	Judicial,Government	Philippines	Make an appeal or request	020	3	Lawyer/Attorney (Philippines)	Social,Legal	Philippines	47409595	1	PNA (Philippines News Agency)	Manila	City of Manila	National Capital Region	Philippines	14.6042	120.982
32899851	2018-06-01	Secret Agent (Philippines)	Military Intelligence,Government,Military	Philippines	Use conventional military force	190	-10	Philippines	NA	Philippines	47409596	1	PNA (Philippines News Agency)	NA	Cotabato City	Soccsksargen	Philippines	7.21667	124.25
32899850	2018-06-01	Police (Philippines)	Police,Government	Philippines	Confiscate property	1711	-9.2	Philippines	NA	Philippines	47409596	1	PNA (Philippines News Agency)	NA	Cotabato City	Soccsksargen	Philippines	7.21667	124.25
32897074	2018-06-01	Secret Agent (Philippines)	Military Intelligence,Government,Military	Philippines	Arrest, detain, or charge with legal action	173	-5	Police (Philippines)	Police,Government	Philippines	47409598	1	PNA (Philippines News Agency)	City of Isabela	Province of Basilan	Autonomous Region in Muslim Mindanao	Philippines	6.70407	121.971
